time_x,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),is_day (),direct_radiation (W/m²),daily_weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
2024-02-15 16:00:00,29.2,77,24.9,34.3,0.3,0.3,51,1009.0,1008.3,48,10.9,278,28.8,0.242,1,383.0,63,30.9,25.4,27.6,2024-02-15T05:51,2024-02-15T18:10,14.6,277
2024-02-15 17:00:00,28.4,80,24.6,33.5,0.3,0.3,51,1009.6,1008.9,56,9.0,241,28.8,0.242,1,196.0,63,30.9,25.4,27.6,2024-02-15T05:51,2024-02-15T18:10,14.6,277
2024-02-15 18:00:00,27.7,84,24.7,33.7,0.1,0.1,51,1010.2,1009.5,43,4.1,255,28.8,0.242,1,48.0,63,30.9,25.4,27.6,2024-02-15T05:51,2024-02-15T18:10,14.6,277
2024-02-15 19:00:00,27.0,90,25.2,33.4,0.0,0.0,1,1011.1,1010.4,35,3.6,186,28.8,0.243,0,0.0,63,30.9,25.4,27.6,2024-02-15T05:51,2024-02-15T18:10,14.6,277
2024-02-15 20:00:00,26.9,94,25.9,33.6,0.0,0.0,3,1011.9,1011.2,91,3.7,209,28.8,0.243,0,0.0,63,30.9,25.4,27.6,2024-02-15T05:51,2024-02-15T18:10,14.6,277
2024-02-15 21:00:00,26.8,95,25.9,33.4,0.0,0.0,1,1012.1,1011.4,40,4.5,166,28.8,0.243,0,0.0,63,30.9,25.4,27.6,2024-02-15T05:51,2024-02-15T18:10,14.6,277
2024-02-15 22:00:00,26.4,96,25.8,33.1,0.0,0.0,1,1012.3,1011.6,23,4.1,225,28.9,0.243,0,0.0,63,30.9,25.4,27.6,2024-02-15T05:51,2024-02-15T18:10,14.6,277
2024-02-15 23:00:00,26.2,97,25.6,32.8,0.0,0.0,1,1011.6,1010.9,31,3.4,238,28.9,0.244,0,0.0,63,30.9,25.4,27.6,2024-02-15T05:51,2024-02-15T18:10,14.6,277
2024-02-16 00:00:00,26.1,96,25.4,32.5,0.0,0.0,1,1010.8,1010.1,34,4.3,228,28.9,0.244,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 01:00:00,26.0,95,25.2,32.2,0.0,0.0,1,1010.3,1009.6,34,5.0,240,28.9,0.244,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 02:00:00,25.8,96,25.1,31.9,0.0,0.0,1,1010.0,1009.3,38,4.9,234,28.9,0.244,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 03:00:00,25.6,96,25.0,31.6,0.0,0.0,1,1009.8,1009.1,49,4.8,207,28.9,0.244,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 04:00:00,25.3,97,24.8,31.4,0.0,0.0,1,1010.0,1009.3,48,2.9,277,28.9,0.244,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 05:00:00,25.2,97,24.7,31.3,0.0,0.0,1,1010.3,1009.6,36,3.3,283,28.9,0.244,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 06:00:00,25.3,96,24.6,31.2,0.0,0.0,2,1011.0,1010.3,52,3.3,319,28.9,0.245,1,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 07:00:00,26.7,89,24.7,32.0,0.0,0.0,2,1011.8,1011.1,62,8.4,295,28.9,0.245,1,19.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 08:00:00,28.0,84,25.0,33.7,0.0,0.0,1,1012.0,1011.3,47,7.4,317,28.9,0.245,1,169.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 09:00:00,28.9,79,24.9,34.5,0.2,0.2,51,1012.0,1011.3,55,7.1,311,28.9,0.245,1,353.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 10:00:00,29.8,76,25.0,36.5,0.2,0.2,51,1011.9,1011.2,55,7.9,309,28.9,0.245,1,612.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 11:00:00,29.6,79,25.6,35.9,0.1,0.1,51,1011.6,1010.9,53,13.0,312,28.9,0.245,1,505.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 12:00:00,29.5,80,25.7,35.5,0.0,0.0,1,1010.7,1010.0,40,12.7,317,28.9,0.245,1,390.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 13:00:00,29.9,71,24.0,35.2,0.3,0.3,51,1010.0,1009.3,60,16.1,320,28.9,0.245,1,634.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 14:00:00,29.1,79,25.0,34.2,0.7,0.7,53,1009.4,1008.7,68,17.3,315,28.9,0.245,1,541.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 15:00:00,29.5,77,25.0,34.4,0.1,0.1,51,1009.3,1008.6,58,15.9,303,28.9,0.245,1,457.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 16:00:00,29.0,77,24.5,33.1,0.2,0.2,51,1009.1,1008.4,69,15.6,299,28.9,0.245,1,260.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 17:00:00,28.4,79,24.3,32.7,0.9,0.9,53,1009.3,1008.6,94,13.5,295,28.9,0.245,1,169.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 18:00:00,27.3,87,25.0,32.4,0.4,0.4,51,1010.1,1009.4,61,10.9,278,28.9,0.245,1,45.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 19:00:00,26.8,90,25.0,32.0,0.1,0.1,51,1010.9,1010.2,84,10.8,266,28.9,0.245,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 20:00:00,26.0,95,25.1,31.3,0.0,0.0,1,1011.3,1010.6,35,10.2,225,28.9,0.245,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 21:00:00,25.8,95,24.9,31.3,0.0,0.0,1,1011.5,1010.8,28,7.9,219,28.9,0.245,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 22:00:00,25.5,96,24.8,31.2,0.0,0.0,1,1011.6,1010.9,38,6.1,242,28.9,0.245,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-16 23:00:00,25.6,95,24.7,31.5,0.0,0.0,1,1011.4,1010.7,39,4.7,261,28.9,0.245,0,0.0,53,29.9,25.2,27.3,2024-02-16T05:51,2024-02-16T18:09,17.3,289
2024-02-17 00:00:00,25.6,94,24.7,31.2,0.0,0.0,1,1011.1,1010.4,38,6.6,241,28.9,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 01:00:00,25.6,94,24.6,31.2,0.0,0.0,1,1010.5,1009.8,32,6.0,237,28.9,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 02:00:00,25.6,94,24.7,30.8,0.0,0.0,2,1010.2,1009.5,71,9.4,302,28.9,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 03:00:00,25.8,90,24.1,30.7,0.4,0.4,51,1010.1,1009.4,97,9.0,293,28.9,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 04:00:00,24.7,96,24.0,29.6,1.7,1.7,61,1010.2,1009.5,82,8.4,250,28.9,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 05:00:00,24.8,97,24.3,30.5,0.1,0.1,51,1011.0,1010.3,96,4.3,270,28.9,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 06:00:00,25.0,96,24.3,30.4,0.0,0.0,2,1011.1,1010.4,78,6.1,242,28.9,0.245,1,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 07:00:00,25.7,95,24.9,31.0,0.3,0.3,51,1011.6,1010.9,100,9.4,247,28.9,0.246,1,23.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 08:00:00,26.7,87,24.4,31.2,2.1,2.1,61,1011.8,1011.1,100,12.9,283,28.9,0.245,1,47.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 09:00:00,27.6,83,24.6,32.1,0.2,0.2,51,1012.0,1011.3,69,13.8,276,28.9,0.245,1,194.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 10:00:00,28.5,80,24.6,33.8,0.0,0.0,2,1012.0,1011.3,57,9.4,274,28.9,0.245,1,351.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 11:00:00,29.3,77,24.7,35.1,0.0,0.0,3,1011.3,1010.6,88,14.0,293,28.9,0.245,1,575.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 12:00:00,29.7,73,24.4,34.5,0.0,0.0,2,1010.5,1009.8,58,17.8,306,28.9,0.245,1,419.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 13:00:00,28.3,81,24.7,32.6,0.9,0.9,53,1010.1,1009.4,100,18.1,314,28.9,0.245,1,299.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 14:00:00,28.9,78,24.8,33.9,0.2,0.2,51,1009.1,1008.4,46,18.8,313,28.9,0.245,1,548.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 15:00:00,29.1,77,24.6,33.6,0.1,0.1,51,1009.0,1008.3,44,18.5,303,28.9,0.245,1,526.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 16:00:00,29.1,75,24.2,33.3,0.0,0.0,2,1008.7,1008.0,53,13.7,293,28.9,0.245,1,344.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 17:00:00,28.5,75,23.6,32.4,0.0,0.0,2,1009.1,1008.4,74,13.5,286,28.9,0.245,1,173.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 18:00:00,26.6,84,23.8,31.5,0.5,0.5,53,1010.2,1009.5,17,7.3,281,29.0,0.245,1,24.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 19:00:00,26.0,91,24.5,30.9,0.2,0.2,51,1010.9,1010.2,28,10.0,232,29.0,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 20:00:00,25.5,94,24.4,30.9,0.0,0.0,0,1011.3,1010.6,6,7.0,215,29.0,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 21:00:00,25.2,94,24.2,30.5,0.0,0.0,0,1011.9,1011.2,18,6.4,207,29.0,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 22:00:00,25.0,95,24.1,30.3,0.0,0.0,1,1012.1,1011.4,32,5.2,196,29.0,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-17 23:00:00,25.0,95,24.1,30.6,0.0,0.0,1,1011.8,1011.1,26,3.6,225,29.0,0.245,0,0.0,61,29.7,24.7,26.7,2024-02-17T05:51,2024-02-17T18:09,18.8,279
2024-02-18 00:00:00,24.9,96,24.1,30.4,0.0,0.0,1,1011.6,1010.9,37,4.6,225,29.0,0.245,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 01:00:00,25.0,94,24.1,30.4,0.0,0.0,0,1010.8,1010.1,19,5.4,217,29.0,0.245,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 02:00:00,24.7,95,23.9,30.1,0.0,0.0,1,1010.2,1009.5,23,4.2,211,29.0,0.245,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 03:00:00,24.5,96,23.9,30.1,0.0,0.0,1,1010.3,1009.6,33,3.2,270,29.0,0.245,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 04:00:00,25.4,94,24.4,30.9,0.0,0.0,3,1010.6,1009.9,100,5.3,298,29.0,0.245,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 05:00:00,25.3,95,24.4,31.0,0.0,0.0,3,1011.1,1010.4,100,4.1,315,29.0,0.245,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 06:00:00,24.4,95,23.6,29.3,1.0,1.0,55,1011.9,1011.2,100,6.6,193,29.0,0.245,1,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 07:00:00,24.5,96,23.9,30.2,1.0,1.0,55,1012.2,1011.5,76,2.0,225,29.0,0.245,1,9.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 08:00:00,26.9,85,24.3,32.1,0.3,0.3,51,1012.7,1012.0,47,7.7,311,29.0,0.245,1,83.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 09:00:00,28.0,81,24.4,33.4,0.0,0.0,2,1012.9,1012.2,77,6.4,308,29.0,0.245,1,303.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 10:00:00,28.9,79,24.9,35.4,0.0,0.0,1,1012.7,1012.0,38,5.7,325,29.0,0.245,1,470.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 11:00:00,29.4,77,25.0,35.9,0.0,0.0,1,1012.1,1011.4,21,7.9,336,29.0,0.245,1,404.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 12:00:00,29.3,76,24.6,34.9,0.1,0.1,51,1011.1,1010.4,20,12.7,335,29.0,0.245,1,409.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 13:00:00,29.7,74,24.6,35.6,0.0,0.0,1,1010.1,1009.4,24,13.2,331,29.0,0.245,1,565.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 14:00:00,29.6,74,24.5,35.8,0.1,0.1,51,1009.4,1008.7,34,13.3,327,29.0,0.245,1,666.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 15:00:00,29.4,75,24.5,34.8,0.1,0.1,51,1009.1,1008.4,39,13.8,332,29.0,0.245,1,576.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 16:00:00,28.8,78,24.6,33.8,0.0,0.0,2,1009.0,1008.3,61,10.2,328,29.0,0.245,1,248.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 17:00:00,28.4,78,24.1,33.3,0.0,0.0,3,1009.5,1008.8,89,8.4,310,29.0,0.245,1,109.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 18:00:00,27.8,80,24.0,33.0,0.0,0.0,3,1010.0,1009.3,100,6.4,297,29.0,0.245,1,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 19:00:00,27.4,84,24.4,32.9,0.0,0.0,1,1010.8,1010.1,47,5.8,266,29.0,0.245,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 20:00:00,26.1,90,24.4,31.4,0.1,0.1,51,1011.5,1010.8,39,7.4,219,29.0,0.244,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 21:00:00,26.0,93,24.8,31.8,0.3,0.3,51,1012.1,1011.4,66,5.3,208,29.0,0.244,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 22:00:00,25.9,95,25.0,32.0,0.1,0.1,51,1012.2,1011.5,36,4.4,171,29.0,0.244,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-18 23:00:00,25.7,96,25.1,32.1,0.0,0.0,1,1012.0,1011.3,34,2.5,172,29.0,0.244,0,0.0,55,29.7,24.4,26.9,2024-02-18T05:52,2024-02-18T18:09,13.8,299
2024-02-19 00:00:00,25.4,98,25.1,31.8,0.0,0.0,2,1011.5,1010.8,63,2.9,187,29.0,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 01:00:00,25.3,98,24.9,31.6,0.0,0.0,2,1010.8,1010.1,79,2.6,196,29.0,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 02:00:00,25.3,97,24.8,31.4,0.0,0.0,1,1010.2,1009.5,39,3.3,221,29.0,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 03:00:00,25.4,95,24.5,31.1,0.0,0.0,3,1010.1,1009.4,92,5.2,214,29.0,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 04:00:00,25.4,94,24.4,30.9,0.0,0.0,3,1010.3,1009.6,93,5.9,223,29.0,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 05:00:00,25.3,94,24.4,30.8,0.0,0.0,2,1010.6,1009.9,76,5.7,215,29.0,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 06:00:00,25.2,94,24.2,30.8,0.0,0.0,1,1011.4,1010.7,44,3.9,214,29.0,0.244,1,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 07:00:00,26.2,89,24.2,31.7,0.0,0.0,1,1012.5,1011.8,44,4.7,212,29.0,0.244,1,22.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 08:00:00,28.3,81,24.7,34.0,0.0,0.0,0,1012.7,1012.0,18,5.9,227,29.0,0.244,1,141.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 09:00:00,29.9,75,25.0,35.8,0.0,0.0,0,1012.9,1012.2,13,5.5,328,29.0,0.244,1,389.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 10:00:00,30.4,74,25.3,37.3,0.0,0.0,1,1012.8,1012.1,41,7.5,343,29.0,0.244,1,564.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 11:00:00,30.6,75,25.6,37.9,0.1,0.1,51,1012.3,1011.6,29,11.0,349,29.0,0.244,1,696.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 12:00:00,30.7,76,25.9,38.4,0.1,0.1,51,1011.3,1010.6,9,12.1,343,29.0,0.244,1,741.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 13:00:00,30.2,76,25.5,37.5,0.0,0.0,0,1010.4,1009.7,5,11.8,329,29.0,0.244,1,730.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 14:00:00,30.5,67,23.6,35.5,0.4,0.4,51,1009.4,1008.7,58,14.8,334,29.0,0.244,1,589.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 15:00:00,29.9,78,25.6,36.0,0.1,0.1,51,1009.2,1008.5,25,13.9,335,29.0,0.244,1,603.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 16:00:00,29.2,81,25.5,34.8,0.1,0.1,51,1009.2,1008.5,32,10.0,319,29.0,0.244,1,436.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 17:00:00,29.2,78,24.9,34.5,0.0,0.0,1,1009.6,1008.9,38,9.7,309,29.0,0.244,1,207.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 18:00:00,28.6,79,24.6,34.3,0.2,0.2,51,1010.3,1009.6,25,5.2,282,29.1,0.244,1,33.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 19:00:00,27.7,86,25.0,33.5,0.0,0.0,1,1010.9,1010.2,50,6.5,251,29.1,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 20:00:00,26.9,93,25.6,33.4,0.0,0.0,1,1011.3,1010.6,45,4.5,241,29.1,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 21:00:00,26.4,96,25.7,32.9,0.0,0.0,2,1012.0,1011.3,52,4.6,231,29.1,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 22:00:00,25.9,98,25.5,32.3,0.0,0.0,1,1012.0,1011.3,41,5.0,210,29.1,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-19 23:00:00,25.6,96,24.9,31.3,0.0,0.0,0,1011.8,1011.1,14,6.6,202,29.1,0.244,0,0.0,51,30.7,25.2,27.6,2024-02-19T05:52,2024-02-19T18:09,14.8,291
2024-02-20 00:00:00,25.4,93,24.3,30.9,0.0,0.0,0,1010.7,1010.0,12,5.5,212,29.1,0.244,0,0.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 01:00:00,25.2,93,24.0,30.7,0.0,0.0,0,1010.4,1009.7,6,3.8,221,29.1,0.244,0,0.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 02:00:00,25.0,94,24.0,30.5,0.0,0.0,0,1009.9,1009.2,5,3.4,238,29.1,0.244,0,0.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 03:00:00,25.0,94,24.0,30.5,0.0,0.0,0,1009.7,1009.0,8,3.6,217,29.1,0.244,0,0.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 04:00:00,24.8,94,23.8,30.2,0.0,0.0,1,1009.8,1009.1,21,4.3,228,29.1,0.244,0,0.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 05:00:00,24.6,95,23.7,29.7,0.0,0.0,1,1010.5,1009.8,30,5.4,233,29.1,0.244,0,0.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 06:00:00,24.6,95,23.8,30.0,0.0,0.0,0,1011.1,1010.4,5,3.5,204,29.1,0.244,1,0.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 07:00:00,26.4,89,24.4,32.3,0.0,0.0,0,1011.7,1011.0,4,2.9,210,29.1,0.244,1,49.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 08:00:00,28.7,81,25.1,35.2,0.0,0.0,0,1012.3,1011.6,7,1.6,207,29.1,0.244,1,227.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 09:00:00,29.8,76,25.2,36.3,0.0,0.0,0,1012.4,1011.7,7,2.6,304,29.1,0.244,1,405.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 10:00:00,30.7,73,25.2,37.6,0.0,0.0,0,1012.5,1011.8,18,6.5,326,29.1,0.244,1,559.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 11:00:00,31.3,69,25.0,38.6,0.0,0.0,0,1011.7,1011.0,12,8.8,325,29.1,0.244,1,706.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 12:00:00,31.4,70,25.2,38.8,0.1,0.1,51,1010.8,1010.1,35,11.9,335,29.1,0.244,1,832.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 13:00:00,31.3,69,24.9,38.5,0.0,0.0,1,1009.6,1008.9,34,12.6,333,29.1,0.243,1,860.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 14:00:00,31.1,69,24.7,37.6,0.0,0.0,1,1008.6,1007.9,30,12.7,331,29.1,0.243,1,754.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 15:00:00,30.6,70,24.6,35.9,0.0,0.0,1,1008.3,1007.6,33,13.8,327,29.1,0.243,1,596.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 16:00:00,30.5,71,24.7,35.3,0.0,0.0,1,1008.5,1007.8,36,12.7,315,29.1,0.243,1,475.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 17:00:00,30.0,74,24.8,35.0,0.0,0.0,1,1008.8,1008.1,39,10.2,309,29.1,0.243,1,217.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
2024-02-20 18:00:00,29.2,77,24.7,34.6,0.1,0.1,51,1009.8,1009.1,57,7.3,290,29.1,0.243,1,49.0,51,31.4,24.6,28.1,2024-02-20T05:52,2024-02-20T18:08,13.8,290
