time_x,wave_height (m),wave_height_max (m),wave_direction (°),wave_direction_dominant (°),wave_period (s),wave_period_max (s),wind_wave_height (m),wind_wave_height_max (m),wind_wave_direction (°),wind_wave_direction_dominant (°),swell_wave_height (m),swell_wave_height_max (m),swell_wave_direction (°),swell_wave_direction_dominant (°)
2024-01-01 00:00:00,0.3,0.52,26,10,4.75,6.15,0.0,0.0,208,180,0.3,0.52,26,10
2024-01-01 01:00:00,0.3,0.52,23,10,4.7,6.15,0.0,0.0,180,180,0.3,0.52,23,10
2024-01-01 02:00:00,0.3,0.52,20,10,4.6,6.15,0.0,0.0,180,180,0.3,0.52,20,10
2024-01-01 03:00:00,0.3,0.52,18,10,4.5,6.15,0.0,0.0,180,180,0.3,0.52,18,10
2024-01-01 04:00:00,0.3,0.52,15,10,4.6,6.15,0.0,0.0,180,180,0.3,0.52,15,10
2024-01-01 05:00:00,0.38,0.52,15,10,5.05,6.15,0.0,0.0,180,180,0.38,0.52,15,10
2024-01-01 06:00:00,0.44,0.52,16,10,5.65,6.15,0.0,0.0,180,180,0.44,0.52,16,10
2024-01-01 07:00:00,0.52,0.52,16,10,6.1,6.15,0.0,0.0,180,180,0.52,0.52,16,10
2024-01-01 08:00:00,0.52,0.52,14,10,6.15,6.15,0.0,0.0,180,180,0.52,0.52,14,10
2024-01-01 09:00:00,0.5,0.52,12,10,6.05,6.15,0.0,0.0,180,180,0.5,0.52,12,10
2024-01-01 10:00:00,0.5,0.52,10,10,5.95,6.15,0.0,0.0,180,180,0.5,0.52,10,10
2024-01-01 11:00:00,0.48,0.52,9,10,5.9,6.15,0.0,0.0,180,180,0.48,0.52,9,10
2024-01-01 12:00:00,0.48,0.52,7,10,5.85,6.15,0.0,0.0,180,180,0.48,0.52,7,10
2024-01-01 13:00:00,0.46,0.52,6,10,5.8,6.15,0.0,0.0,180,180,0.46,0.52,6,10
2024-01-01 14:00:00,0.44,0.52,5,10,5.75,6.15,0.0,0.0,180,180,0.44,0.52,5,10
2024-01-01 15:00:00,0.44,0.52,4,10,5.75,6.15,0.0,0.0,180,180,0.44,0.52,4,10
2024-01-01 16:00:00,0.42,0.52,3,10,5.65,6.15,0.0,0.0,180,180,0.42,0.52,3,10
2024-01-01 17:00:00,0.42,0.52,121,10,5.5,6.15,0.0,0.0,180,180,0.42,0.52,121,10
2024-01-01 18:00:00,0.4,0.52,240,10,5.3,6.15,0.0,0.0,180,180,0.4,0.52,240,10
2024-01-01 19:00:00,0.4,0.52,358,10,5.15,6.15,0.0,0.0,180,180,0.4,0.52,358,10
2024-01-01 20:00:00,0.38,0.52,358,10,5.1,6.15,0.0,0.0,180,180,0.38,0.52,358,10
2024-01-01 21:00:00,0.38,0.52,357,10,5.05,6.15,0.0,0.0,180,180,0.38,0.52,357,10
2024-01-01 22:00:00,0.36,0.52,357,10,5.05,6.15,0.0,0.0,180,180,0.36,0.52,357,10
2024-01-01 23:00:00,0.36,0.52,356,10,5.0,6.15,0.0,0.0,180,180,0.36,0.52,356,10
2024-01-02 00:00:00,0.34,0.92,356,341,4.95,7.15,0.0,0.08,180,54,0.34,0.92,356,341
2024-01-02 01:00:00,0.34,0.92,355,341,4.9,7.15,0.0,0.08,180,54,0.34,0.92,355,341
2024-01-02 02:00:00,0.34,0.92,354,341,4.85,7.15,0.0,0.08,180,54,0.34,0.92,354,341
2024-01-02 03:00:00,0.32,0.92,354,341,4.8,7.15,0.0,0.08,180,54,0.32,0.92,354,341
2024-01-02 04:00:00,0.32,0.92,353,341,4.75,7.15,0.0,0.08,180,54,0.32,0.92,353,341
2024-01-02 05:00:00,0.36,0.92,350,341,4.8,7.15,0.0,0.08,180,54,0.36,0.92,350,341
2024-01-02 06:00:00,0.38,0.92,347,341,4.85,7.15,0.0,0.08,180,54,0.38,0.92,347,341
2024-01-02 07:00:00,0.42,0.92,344,341,4.9,7.15,0.0,0.08,180,54,0.42,0.92,344,341
2024-01-02 08:00:00,0.42,0.92,343,341,4.85,7.15,0.0,0.08,180,54,0.42,0.92,343,341
2024-01-02 09:00:00,0.4,0.92,342,341,4.7,7.15,0.0,0.08,180,54,0.4,0.92,342,341
2024-01-02 10:00:00,0.4,0.92,341,341,4.6,7.15,0.0,0.08,180,54,0.4,0.92,341,341
2024-01-02 11:00:00,0.4,0.92,340,341,4.55,7.15,0.02,0.08,134,54,0.4,0.92,340,341
2024-01-02 12:00:00,0.38,0.92,340,341,4.5,7.15,0.02,0.08,87,54,0.38,0.92,339,341
2024-01-02 13:00:00,0.38,0.92,339,341,4.45,7.15,0.04,0.08,41,54,0.38,0.92,338,341
2024-01-02 14:00:00,0.38,0.92,339,341,4.25,7.15,0.06,0.08,38,54,0.38,0.92,338,341
2024-01-02 15:00:00,0.38,0.92,339,341,4.05,7.15,0.06,0.08,34,54,0.36,0.92,338,341
2024-01-02 16:00:00,0.38,0.92,339,341,4.2,7.15,0.08,0.08,31,54,0.36,0.92,338,341
2024-01-02 17:00:00,0.56,0.92,338,341,5.0,7.15,0.06,0.08,81,54,0.54,0.92,338,341
2024-01-02 18:00:00,0.74,0.92,338,341,6.1,7.15,0.02,0.08,130,54,0.74,0.92,337,341
2024-01-02 19:00:00,0.92,0.92,337,341,6.9,7.15,0.0,0.08,180,54,0.92,0.92,337,341
2024-01-02 20:00:00,0.9,0.92,336,341,7.15,7.15,0.0,0.08,180,54,0.9,0.92,336,341
2024-01-02 21:00:00,0.9,0.92,336,341,7.1,7.15,0.0,0.08,180,54,0.9,0.92,336,341
2024-01-02 22:00:00,0.88,0.92,335,341,7.05,7.15,0.0,0.08,180,54,0.88,0.92,335,341
2024-01-02 23:00:00,0.86,0.92,334,341,7.05,7.15,0.0,0.08,180,54,0.86,0.92,334,341
2024-01-03 00:00:00,0.86,0.86,334,336,7.05,7.05,0.0,0.12,180,282,0.86,0.86,334,336
2024-01-03 01:00:00,0.84,0.86,333,336,7.0,7.05,0.0,0.12,180,282,0.84,0.86,333,336
2024-01-03 02:00:00,0.82,0.86,333,336,6.95,7.05,0.0,0.12,205,282,0.82,0.86,333,336
2024-01-03 03:00:00,0.8,0.86,334,336,6.85,7.05,0.02,0.12,230,282,0.8,0.86,334,336
2024-01-03 04:00:00,0.78,0.86,334,336,6.75,7.05,0.02,0.12,255,282,0.78,0.86,334,336
2024-01-03 05:00:00,0.76,0.86,334,336,6.65,7.05,0.02,0.12,257,282,0.76,0.86,334,336
2024-01-03 06:00:00,0.72,0.86,334,336,6.5,7.05,0.02,0.12,258,282,0.72,0.86,334,336
2024-01-03 07:00:00,0.7,0.86,334,336,6.4,7.05,0.02,0.12,260,282,0.7,0.86,334,336
2024-01-03 08:00:00,0.68,0.86,335,336,6.3,7.05,0.02,0.12,233,282,0.68,0.86,335,336
2024-01-03 09:00:00,0.66,0.86,335,336,6.15,7.05,0.0,0.12,207,282,0.66,0.86,335,336
2024-01-03 10:00:00,0.64,0.86,336,336,6.05,7.05,0.0,0.12,180,282,0.64,0.86,336,336
2024-01-03 11:00:00,0.64,0.86,337,336,6.0,7.05,0.02,0.12,218,282,0.64,0.86,337,336
2024-01-03 12:00:00,0.62,0.86,338,336,5.9,7.05,0.02,0.12,255,282,0.62,0.86,338,336
2024-01-03 13:00:00,0.62,0.86,339,336,5.85,7.05,0.04,0.12,293,282,0.62,0.86,339,336
2024-01-03 14:00:00,0.62,0.86,339,336,5.75,7.05,0.06,0.12,296,282,0.62,0.86,339,336
2024-01-03 15:00:00,0.6,0.86,339,336,5.65,7.05,0.08,0.12,299,282,0.6,0.86,340,336
2024-01-03 16:00:00,0.6,0.86,339,336,5.55,7.05,0.1,0.12,302,282,0.6,0.86,340,336
2024-01-03 17:00:00,0.6,0.86,338,336,5.4,7.05,0.1,0.12,298,282,0.58,0.86,339,336
2024-01-03 18:00:00,0.58,0.86,338,336,5.25,7.05,0.12,0.12,293,282,0.58,0.86,339,336
2024-01-03 19:00:00,0.58,0.86,337,336,5.15,7.05,0.12,0.12,289,282,0.56,0.86,338,336
2024-01-03 20:00:00,0.58,0.86,337,336,5.1,7.05,0.1,0.12,282,282,0.56,0.86,338,336
2024-01-03 21:00:00,0.56,0.86,337,336,5.1,7.05,0.08,0.12,274,282,0.56,0.86,337,336
2024-01-03 22:00:00,0.56,0.86,337,336,5.1,7.05,0.06,0.12,267,282,0.56,0.86,337,336
2024-01-03 23:00:00,0.54,0.86,337,336,5.1,7.05,0.04,0.12,238,282,0.54,0.86,337,336
2024-01-04 00:00:00,0.54,0.64,338,336,5.05,5.9,0.02,0.28,209,261,0.54,0.64,338,340
2024-01-04 01:00:00,0.52,0.64,338,336,5.05,5.9,0.0,0.28,180,261,0.52,0.64,338,340
2024-01-04 02:00:00,0.5,0.64,338,336,5.0,5.9,0.0,0.28,180,261,0.5,0.64,338,340
2024-01-04 03:00:00,0.5,0.64,339,336,4.95,5.9,0.0,0.28,180,261,0.5,0.64,339,340
2024-01-04 04:00:00,0.48,0.64,339,336,5.0,5.9,0.0,0.28,180,261,0.48,0.64,339,340
2024-01-04 05:00:00,0.54,0.64,339,336,5.25,5.9,0.0,0.28,180,261,0.54,0.64,339,340
2024-01-04 06:00:00,0.58,0.64,340,336,5.6,5.9,0.0,0.28,180,261,0.58,0.64,340,340
2024-01-04 07:00:00,0.64,0.64,340,336,5.85,5.9,0.0,0.28,180,261,0.64,0.64,340,340
2024-01-04 08:00:00,0.62,0.64,341,336,5.9,5.9,0.0,0.28,180,261,0.62,0.64,341,340
2024-01-04 09:00:00,0.6,0.64,341,336,5.8,5.9,0.0,0.28,180,261,0.6,0.64,341,340
2024-01-04 10:00:00,0.58,0.64,342,336,5.75,5.9,0.0,0.28,180,261,0.58,0.64,342,340
2024-01-04 11:00:00,0.56,0.64,343,336,5.7,5.9,0.0,0.28,180,261,0.56,0.64,343,340
2024-01-04 12:00:00,0.54,0.64,343,336,5.65,5.9,0.0,0.28,180,261,0.54,0.64,343,340
2024-01-04 13:00:00,0.52,0.64,344,336,5.6,5.9,0.0,0.28,180,261,0.52,0.64,344,340
2024-01-04 14:00:00,0.5,0.64,344,336,5.55,5.9,0.04,0.28,216,261,0.5,0.64,345,340
2024-01-04 15:00:00,0.5,0.64,345,336,5.5,5.9,0.06,0.28,252,261,0.48,0.64,345,340
2024-01-04 16:00:00,0.48,0.64,345,336,5.4,5.9,0.1,0.28,288,261,0.46,0.64,346,340
2024-01-04 17:00:00,0.52,0.64,339,336,5.2,5.9,0.14,0.28,280,261,0.48,0.64,343,340
2024-01-04 18:00:00,0.54,0.64,333,336,4.95,5.9,0.2,0.28,272,261,0.52,0.64,339,340
2024-01-04 19:00:00,0.58,0.64,327,336,4.75,5.9,0.24,0.28,264,261,0.54,0.64,336,340
2024-01-04 20:00:00,0.58,0.64,324,336,4.6,5.9,0.26,0.28,260,261,0.52,0.64,335,340
2024-01-04 21:00:00,0.56,0.64,320,336,4.5,5.9,0.26,0.28,257,261,0.5,0.64,335,340
2024-01-04 22:00:00,0.56,0.64,317,336,4.4,5.9,0.28,0.28,253,261,0.48,0.64,334,340
2024-01-04 23:00:00,0.54,0.64,317,336,4.35,5.9,0.26,0.28,253,261,0.48,0.64,333,340
2024-01-05 00:00:00,0.54,0.54,316,331,4.3,5.3,0.26,0.26,253,252,0.46,0.46,331,334
2024-01-05 01:00:00,0.52,0.54,316,331,4.3,5.3,0.24,0.26,253,252,0.46,0.46,330,334
2024-01-05 02:00:00,0.5,0.54,317,331,4.25,5.3,0.22,0.26,255,252,0.46,0.46,328,334
2024-01-05 03:00:00,0.48,0.54,317,331,4.25,5.3,0.18,0.26,257,252,0.44,0.46,326,334
2024-01-05 04:00:00,0.46,0.54,318,331,4.3,5.3,0.16,0.26,259,252,0.44,0.46,324,334
2024-01-05 05:00:00,0.46,0.54,322,331,4.5,5.3,0.12,0.26,256,252,0.44,0.46,326,334
2024-01-05 06:00:00,0.44,0.54,326,331,4.8,5.3,0.08,0.26,253,252,0.44,0.46,328,334
2024-01-05 07:00:00,0.44,0.54,330,331,5.0,5.3,0.04,0.26,250,252,0.44,0.46,330,334
2024-01-05 08:00:00,0.42,0.54,332,331,5.1,5.3,0.04,0.26,244,252,0.42,0.46,332,334
2024-01-05 09:00:00,0.42,0.54,333,331,5.1,5.3,0.04,0.26,237,252,0.42,0.46,333,334
2024-01-05 10:00:00,0.4,0.54,335,331,5.15,5.3,0.04,0.26,231,252,0.4,0.46,335,334
2024-01-05 11:00:00,0.4,0.54,336,331,5.2,5.3,0.02,0.26,214,252,0.4,0.46,336,334
2024-01-05 12:00:00,0.38,0.54,337,331,5.25,5.3,0.02,0.26,197,252,0.38,0.46,337,334
2024-01-05 13:00:00,0.38,0.54,338,331,5.25,5.3,0.0,0.26,180,252,0.38,0.46,338,334
2024-01-05 14:00:00,0.36,0.54,339,331,5.25,5.3,0.0,0.26,180,252,0.36,0.46,339,334
2024-01-05 15:00:00,0.36,0.54,339,331,5.25,5.3,0.0,0.26,180,252,0.36,0.46,339,334
2024-01-05 16:00:00,0.34,0.54,340,331,5.25,5.3,0.0,0.26,180,252,0.34,0.46,340,334
2024-01-05 17:00:00,0.34,0.54,340,331,5.25,5.3,0.0,0.26,180,252,0.34,0.46,340,334
2024-01-05 18:00:00,0.32,0.54,341,331,5.25,5.3,0.0,0.26,180,252,0.32,0.46,341,334
2024-01-05 19:00:00,0.32,0.54,341,331,5.25,5.3,0.0,0.26,180,252,0.32,0.46,341,334
2024-01-05 20:00:00,0.32,0.54,341,331,5.25,5.3,0.0,0.26,180,252,0.32,0.46,341,334
2024-01-05 21:00:00,0.3,0.54,342,331,5.3,5.3,0.0,0.26,180,252,0.3,0.46,342,334
2024-01-05 22:00:00,0.3,0.54,342,331,5.3,5.3,0.0,0.26,180,252,0.3,0.46,342,334
2024-01-05 23:00:00,0.3,0.54,342,331,5.3,5.3,0.0,0.26,180,252,0.3,0.46,342,334
2024-01-06 00:00:00,0.3,0.4,343,347,5.3,7.25,0.0,0.0,180,180,0.3,0.4,343,347
2024-01-06 01:00:00,0.3,0.4,343,347,5.3,7.25,0.0,0.0,180,180,0.3,0.4,343,347
2024-01-06 02:00:00,0.3,0.4,343,347,5.3,7.25,0.0,0.0,180,180,0.3,0.4,343,347
2024-01-06 03:00:00,0.28,0.4,344,347,5.3,7.25,0.0,0.0,180,180,0.28,0.4,344,347
2024-01-06 04:00:00,0.28,0.4,344,347,5.35,7.25,0.0,0.0,180,180,0.28,0.4,344,347
2024-01-06 05:00:00,0.28,0.4,344,347,5.4,7.25,0.0,0.0,180,180,0.28,0.4,344,347
2024-01-06 06:00:00,0.28,0.4,345,347,5.45,7.25,0.0,0.0,180,180,0.28,0.4,345,347
2024-01-06 07:00:00,0.28,0.4,345,347,5.55,7.25,0.0,0.0,180,180,0.28,0.4,345,347
2024-01-06 08:00:00,0.28,0.4,345,347,5.65,7.25,0.0,0.0,180,180,0.28,0.4,345,347
2024-01-06 09:00:00,0.3,0.4,346,347,5.75,7.25,0.0,0.0,180,180,0.3,0.4,346,347
2024-01-06 10:00:00,0.3,0.4,346,347,5.85,7.25,0.0,0.0,180,180,0.3,0.4,346,347
2024-01-06 11:00:00,0.3,0.4,346,347,5.9,7.25,0.0,0.0,180,180,0.3,0.4,346,347
2024-01-06 12:00:00,0.3,0.4,347,347,5.95,7.25,0.0,0.0,180,180,0.3,0.4,347,347
2024-01-06 13:00:00,0.3,0.4,347,347,5.95,7.25,0.0,0.0,180,180,0.3,0.4,347,347
2024-01-06 14:00:00,0.3,0.4,347,347,5.85,7.25,0.0,0.0,180,180,0.3,0.4,347,347
2024-01-06 15:00:00,0.3,0.4,348,347,5.75,7.25,0.0,0.0,180,180,0.3,0.4,348,347
2024-01-06 16:00:00,0.3,0.4,348,347,5.8,7.25,0.0,0.0,180,180,0.3,0.4,348,347
2024-01-06 17:00:00,0.34,0.4,349,347,6.2,7.25,0.0,0.0,180,180,0.34,0.4,349,347
2024-01-06 18:00:00,0.36,0.4,349,347,6.75,7.25,0.0,0.0,180,180,0.36,0.4,349,347
2024-01-06 19:00:00,0.4,0.4,350,347,7.15,7.25,0.0,0.0,180,180,0.4,0.4,350,347
2024-01-06 20:00:00,0.4,0.4,350,347,7.25,7.25,0.0,0.0,180,180,0.4,0.4,350,347
2024-01-06 21:00:00,0.38,0.4,351,347,7.2,7.25,0.0,0.0,180,180,0.38,0.4,351,347
2024-01-06 22:00:00,0.38,0.4,351,347,7.1,7.25,0.0,0.0,180,180,0.38,0.4,351,347
2024-01-06 23:00:00,0.38,0.4,350,347,7.0,7.25,0.0,0.0,180,180,0.38,0.4,350,347
2024-01-07 00:00:00,0.36,0.5,350,341,6.8,7.15,0.0,0.0,180,180,0.36,0.5,350,341
2024-01-07 01:00:00,0.36,0.5,349,341,6.65,7.15,0.0,0.0,180,180,0.36,0.5,349,341
2024-01-07 02:00:00,0.36,0.5,348,341,6.45,7.15,0.0,0.0,180,180,0.36,0.5,348,341
2024-01-07 03:00:00,0.36,0.5,347,341,6.25,7.15,0.0,0.0,180,180,0.36,0.5,347,341
2024-01-07 04:00:00,0.36,0.5,346,341,6.2,7.15,0.0,0.0,180,180,0.36,0.5,346,341
2024-01-07 05:00:00,0.4,0.5,345,341,6.45,7.15,0.0,0.0,180,180,0.4,0.5,345,341
2024-01-07 06:00:00,0.46,0.5,345,341,6.9,7.15,0.0,0.0,180,180,0.46,0.5,345,341
2024-01-07 07:00:00,0.5,0.5,344,341,7.15,7.15,0.0,0.0,180,180,0.5,0.5,344,341
2024-01-07 08:00:00,0.5,0.5,343,341,7.1,7.15,0.0,0.0,180,180,0.5,0.5,343,341
2024-01-07 09:00:00,0.5,0.5,341,341,6.95,7.15,0.0,0.0,180,180,0.5,0.5,341,341
2024-01-07 10:00:00,0.5,0.5,340,341,6.75,7.15,0.0,0.0,180,180,0.5,0.5,340,341
2024-01-07 11:00:00,0.48,0.5,339,341,6.65,7.15,0.0,0.0,180,180,0.48,0.5,339,341
2024-01-07 12:00:00,0.48,0.5,339,341,6.5,7.15,0.0,0.0,180,180,0.48,0.5,339,341
2024-01-07 13:00:00,0.46,0.5,338,341,6.4,7.15,0.0,0.0,180,180,0.46,0.5,338,341
2024-01-07 14:00:00,0.44,0.5,338,341,6.3,7.15,0.0,0.0,180,180,0.44,0.5,338,341
2024-01-07 15:00:00,0.44,0.5,337,341,6.2,7.15,0.0,0.0,180,180,0.44,0.5,337,341
2024-01-07 16:00:00,0.42,0.5,337,341,6.15,7.15,0.0,0.0,180,180,0.42,0.5,337,341
2024-01-07 17:00:00,0.42,0.5,337,341,6.1,7.15,0.0,0.0,180,180,0.42,0.5,337,341
2024-01-07 18:00:00,0.4,0.5,338,341,6.05,7.15,0.0,0.0,180,180,0.4,0.5,338,341
2024-01-07 19:00:00,0.4,0.5,338,341,6.0,7.15,0.0,0.0,180,180,0.4,0.5,338,341
2024-01-07 20:00:00,0.38,0.5,339,341,5.95,7.15,0.0,0.0,180,180,0.38,0.5,339,341
2024-01-07 21:00:00,0.38,0.5,339,341,5.9,7.15,0.0,0.0,180,180,0.38,0.5,339,341
2024-01-07 22:00:00,0.36,0.5,340,341,5.85,7.15,0.0,0.0,180,180,0.36,0.5,340,341
2024-01-07 23:00:00,0.34,0.5,340,341,5.8,7.15,0.0,0.0,180,180,0.34,0.5,340,341
2024-01-08 00:00:00,0.34,0.4,341,345,5.7,5.75,0.0,0.0,180,180,0.34,0.4,341,345
2024-01-08 01:00:00,0.32,0.4,341,345,5.6,5.75,0.0,0.0,180,180,0.32,0.4,341,345
2024-01-08 02:00:00,0.32,0.4,341,345,5.5,5.75,0.0,0.0,180,180,0.32,0.4,341,345
2024-01-08 03:00:00,0.3,0.4,342,345,5.4,5.75,0.0,0.0,180,180,0.3,0.4,342,345
2024-01-08 04:00:00,0.3,0.4,342,345,5.3,5.75,0.0,0.0,180,180,0.3,0.4,342,345
2024-01-08 05:00:00,0.28,0.4,343,345,5.2,5.75,0.0,0.0,180,180,0.28,0.4,343,345
2024-01-08 06:00:00,0.28,0.4,345,345,5.15,5.75,0.0,0.0,180,180,0.28,0.4,345,345
2024-01-08 07:00:00,0.26,0.4,346,345,5.1,5.75,0.0,0.0,180,180,0.26,0.4,346,345
2024-01-08 08:00:00,0.26,0.4,347,345,5.05,5.75,0.0,0.0,180,180,0.26,0.4,347,345
2024-01-08 09:00:00,0.26,0.4,347,345,5.0,5.75,0.0,0.0,180,180,0.26,0.4,347,345
2024-01-08 10:00:00,0.26,0.4,348,345,4.95,5.75,0.0,0.0,180,180,0.26,0.4,348,345
2024-01-08 11:00:00,0.26,0.4,348,345,4.9,5.75,0.0,0.0,180,180,0.26,0.4,348,345
2024-01-08 12:00:00,0.24,0.4,348,345,4.85,5.75,0.0,0.0,180,180,0.24,0.4,348,345
2024-01-08 13:00:00,0.24,0.4,348,345,4.8,5.75,0.0,0.0,180,180,0.24,0.4,348,345
2024-01-08 14:00:00,0.24,0.4,348,345,4.7,5.75,0.0,0.0,180,180,0.24,0.4,348,345
2024-01-08 15:00:00,0.24,0.4,347,345,4.6,5.75,0.0,0.0,180,180,0.24,0.4,347,345
2024-01-08 16:00:00,0.24,0.4,347,345,4.65,5.75,0.0,0.0,180,180,0.24,0.4,347,345
2024-01-08 17:00:00,0.3,0.4,346,345,5.0,5.75,0.0,0.0,180,180,0.3,0.4,346,345
2024-01-08 18:00:00,0.34,0.4,346,345,5.45,5.75,0.0,0.0,180,180,0.34,0.4,346,345
2024-01-08 19:00:00,0.4,0.4,345,345,5.75,5.75,0.0,0.0,180,180,0.4,0.4,345,345
2024-01-08 20:00:00,0.4,0.4,344,345,5.75,5.75,0.0,0.0,180,180,0.4,0.4,344,345
2024-01-08 21:00:00,0.38,0.4,344,345,5.6,5.75,0.0,0.0,180,180,0.38,0.4,344,345
2024-01-08 22:00:00,0.38,0.4,343,345,5.45,5.75,0.0,0.0,180,180,0.38,0.4,343,345
2024-01-08 23:00:00,0.38,0.4,343,345,5.4,5.75,0.0,0.0,180,180,0.38,0.4,343,345
2024-01-09 00:00:00,0.38,0.38,343,346,5.35,5.45,0.0,0.14,180,57,0.38,0.38,343,346
2024-01-09 01:00:00,0.38,0.38,343,346,5.3,5.45,0.0,0.14,180,57,0.38,0.38,343,346
2024-01-09 02:00:00,0.38,0.38,343,346,5.25,5.45,0.0,0.14,180,57,0.38,0.38,343,346
2024-01-09 03:00:00,0.36,0.38,343,346,5.25,5.45,0.0,0.14,180,57,0.36,0.38,343,346
2024-01-09 04:00:00,0.36,0.38,343,346,5.25,5.45,0.0,0.14,180,57,0.36,0.38,343,346
2024-01-09 05:00:00,0.36,0.38,345,346,5.3,5.45,0.0,0.14,190,57,0.36,0.38,345,346
2024-01-09 06:00:00,0.36,0.38,346,346,5.4,5.45,0.02,0.14,201,57,0.36,0.38,346,346
2024-01-09 07:00:00,0.36,0.38,348,346,5.45,5.45,0.02,0.14,211,57,0.36,0.38,348,346
2024-01-09 08:00:00,0.36,0.38,348,346,5.45,5.45,0.02,0.14,201,57,0.36,0.38,348,346
2024-01-09 09:00:00,0.36,0.38,348,346,5.45,5.45,0.0,0.14,190,57,0.36,0.38,348,346
2024-01-09 10:00:00,0.36,0.38,348,346,5.45,5.45,0.0,0.14,180,57,0.36,0.38,348,346
2024-01-09 11:00:00,0.36,0.38,348,346,5.45,5.45,0.0,0.14,180,57,0.36,0.38,348,346
2024-01-09 12:00:00,0.34,0.38,348,346,5.4,5.45,0.0,0.14,180,57,0.34,0.38,348,346
2024-01-09 13:00:00,0.34,0.38,348,346,5.35,5.45,0.0,0.14,180,57,0.34,0.38,348,346
2024-01-09 14:00:00,0.34,0.38,348,346,5.2,5.45,0.04,0.14,120,57,0.34,0.38,348,346
2024-01-09 15:00:00,0.36,0.38,349,346,4.95,5.45,0.1,0.14,61,57,0.32,0.38,347,346
2024-01-09 16:00:00,0.36,0.38,349,346,4.8,5.45,0.14,0.14,1,57,0.32,0.38,347,346
2024-01-09 17:00:00,0.34,0.38,348,346,4.8,5.45,0.1,0.14,61,57,0.32,0.38,346,346
2024-01-09 18:00:00,0.34,0.38,346,346,4.85,5.45,0.04,0.14,120,57,0.32,0.38,346,346
2024-01-09 19:00:00,0.32,0.38,345,346,4.9,5.45,0.0,0.14,180,57,0.32,0.38,345,346
2024-01-09 20:00:00,0.32,0.38,345,346,4.9,5.45,0.0,0.14,180,57,0.32,0.38,345,346
2024-01-09 21:00:00,0.3,0.38,345,346,4.9,5.45,0.0,0.14,180,57,0.3,0.38,345,346
2024-01-09 22:00:00,0.3,0.38,345,346,4.9,5.45,0.0,0.14,180,57,0.3,0.38,345,346
2024-01-09 23:00:00,0.3,0.38,345,346,4.9,5.45,0.0,0.14,180,57,0.3,0.38,345,346
2024-01-10 00:00:00,0.3,0.42,346,342,4.9,5.6,0.0,0.14,180,299,0.3,0.42,346,342
2024-01-10 01:00:00,0.3,0.42,346,342,4.9,5.6,0.0,0.14,180,299,0.3,0.42,346,342
2024-01-10 02:00:00,0.3,0.42,346,342,4.85,5.6,0.0,0.14,180,299,0.3,0.42,346,342
2024-01-10 03:00:00,0.28,0.42,346,342,4.85,5.6,0.0,0.14,180,299,0.28,0.42,346,342
2024-01-10 04:00:00,0.28,0.42,346,342,4.9,5.6,0.0,0.14,180,299,0.28,0.42,346,342
2024-01-10 05:00:00,0.32,0.42,345,342,5.1,5.6,0.0,0.14,180,299,0.32,0.42,345,342
2024-01-10 06:00:00,0.38,0.42,344,342,5.4,5.6,0.0,0.14,180,299,0.38,0.42,344,342
2024-01-10 07:00:00,0.42,0.42,343,342,5.6,5.6,0.0,0.14,180,299,0.42,0.42,343,342
2024-01-10 08:00:00,0.4,0.42,343,342,5.55,5.6,0.0,0.14,180,299,0.4,0.42,343,342
2024-01-10 09:00:00,0.4,0.42,342,342,5.45,5.6,0.0,0.14,180,299,0.4,0.42,342,342
2024-01-10 10:00:00,0.38,0.42,342,342,5.3,5.6,0.0,0.14,180,299,0.38,0.42,342,342
2024-01-10 11:00:00,0.36,0.42,342,342,5.2,5.6,0.0,0.14,180,299,0.36,0.42,342,342
2024-01-10 12:00:00,0.36,0.42,342,342,5.15,5.6,0.0,0.14,180,299,0.36,0.42,342,342
2024-01-10 13:00:00,0.34,0.42,342,342,5.0,5.6,0.0,0.14,180,299,0.34,0.42,342,342
2024-01-10 14:00:00,0.34,0.42,341,342,4.8,5.6,0.04,0.14,227,299,0.32,0.42,342,342
2024-01-10 15:00:00,0.32,0.42,341,342,4.5,5.6,0.1,0.14,274,299,0.32,0.42,343,342
2024-01-10 16:00:00,0.32,0.42,340,342,4.35,5.6,0.14,0.14,321,299,0.3,0.42,343,342
2024-01-10 17:00:00,0.32,0.42,340,342,4.35,5.6,0.12,0.14,316,299,0.3,0.42,342,342
2024-01-10 18:00:00,0.34,0.42,339,342,4.45,5.6,0.1,0.14,312,299,0.32,0.42,341,342
2024-01-10 19:00:00,0.34,0.42,339,342,4.5,5.6,0.08,0.14,307,299,0.32,0.42,340,342
2024-01-10 20:00:00,0.32,0.42,339,342,4.5,5.6,0.06,0.14,297,299,0.32,0.42,339,342
2024-01-10 21:00:00,0.32,0.42,338,342,4.45,5.6,0.06,0.14,287,299,0.3,0.42,339,342
2024-01-10 22:00:00,0.3,0.42,338,342,4.4,5.6,0.04,0.14,277,299,0.3,0.42,338,342
2024-01-10 23:00:00,0.3,0.42,338,342,4.35,5.6,0.04,0.14,275,299,0.3,0.42,338,342
2024-01-11 00:00:00,0.28,0.42,337,326,4.3,4.3,0.06,0.22,273,287,0.28,0.36,338,330
2024-01-11 01:00:00,0.28,0.42,337,326,4.25,4.3,0.06,0.22,271,287,0.28,0.36,338,330
